client_id,client_type,gender,country,region,acquisition_purpose,loan_applied,referral_channel,satisfaction_score,age,cohort_label,kmeans_cluster,agglomerative_cluster
C2_20993,Individual,Male,United States,Northeast,Personal Use,Yes,Digital,5,34,C2_First_Time_Buyer,0,0
C3_30139,Corporate,Not Applicable,United States,Northeast,Investment,No,Agent,2,52,C3_Corporate_Buyer,1,0
C1_10269,Individual,Female,Germany,Berlin,Investment,No,Direct,4,43,C1_Global_Investor,1,1
C1_10629,Individual,Male,Canada,Quebec,Investment,No,Direct,5,36,C1_Global_Investor,1,1
C3_30581,Corporate,Not Applicable,Singapore,North Region,Personal Use,No,Corporate Partnership,4,47,C3_Corporate_Buyer,1,1
C2_21334,Individual,Other,United Kingdom,North West,Investment,Yes,Agent,3,30,C2_First_Time_Buyer,0,0
C3_30466,Corporate,Not Applicable,United Kingdom,South East,Investment,No,Agent,4,38,C3_Corporate_Buyer,1,1
C1_10300,Individual,Other,UAE,Sharjah,Personal Use,No,Agent,4,63,C1_Global_Investor,1,1
C1_10459,Individual,Male,Singapore,West Region,Investment,No,Direct,4,32,C1_Global_Investor,0,1
C2_20447,Individual,Other,United States,Northeast,Personal Use,No,Social Media,4,24,C2_First_Time_Buyer,0,0
C2_20472,Individual,Female,United Kingdom,Northeast,Personal Use,Yes,Digital,4,26,C2_First_Time_Buyer,0,0
C2_21046,Individual,Other,United States,Northeast,Investment,Yes,Friend Referral,3,22,C2_First_Time_Buyer,0,0
C4_40728,Individual,Female,Switzerland,Geneva,Investment,No,Friend Referral,5,41,C4_Luxury_Investor,1,1
C4_40264,Individual,Female,United States,Southeast,Investment,No,Direct,5,44,C4_Luxury_Investor,1,1
C2_21113,Individual,Male,United States,Southeast,Investment,Yes,Agent,4,28,C2_First_Time_Buyer,0,0
C1_10027,Individual,Male,Japan,Nagoya,Investment,No,Direct,5,47,C1_Global_Investor,1,1
C4_40339,Individual,Male,Switzerland,Geneva,Investment,No,Agent,5,57,C4_Luxury_Investor,1,1
NX_50122,Individual,Other,Saudi Arabia,Eastern Province,Investment,Yes,Social Media,4,70,Noise,1,0
C1_10837,Individual,Female,Australia,Victoria,Investment,No,Corporate Partnership,5,63,C1_Global_Investor,1,1
C4_40326,Individual,Female,Switzerland,Basel,Investment,No,Direct,5,66,C4_Luxury_Investor,1,1
C2_21008,Individual,Other,Canada,Northeast,Personal Use,Yes,Direct,5,33,C2_First_Time_Buyer,0,0
NX_50507,Individual,Female,United Kingdom,Midlands,Investment,Yes,Social Media,4,46,Noise,1,1
C1_10503,Corporate,Not Applicable,Hong Kong,Kowloon,Investment,Yes,Agent,4,32,C1_Global_Investor,1,1
C3_30706,Corporate,Not Applicable,United States,Southeast,Personal Use,No,Agent,3,47,C3_Corporate_Buyer,1,1
C4_40804,Individual,Other,France,Île-de-France,Investment,No,Agent,5,38,C4_Luxury_Investor,1,1
C1_10380,Individual,Other,Hong Kong,Hong Kong Island,Investment,No,Direct,4,35,C1_Global_Investor,1,1
C2_20851,Individual,Other,United States,Southeast,Personal Use,Yes,Friend Referral,4,30,C2_First_Time_Buyer,0,0
C2_20525,Individual,Male,United States,Northeast,Personal Use,Yes,Social Media,4,33,C2_First_Time_Buyer,0,0
C2_21365,Individual,Male,United States,West Coast,Investment,No,Digital,3,22,C2_First_Time_Buyer,0,0
C4_40647,Corporate,Not Applicable,Switzerland,Zurich,Investment,No,Agent,5,61,C4_Luxury_Investor,1,1
C3_30552,Corporate,Not Applicable,UAE,Dubai,Personal Use,No,Corporate Partnership,4,30,C3_Corporate_Buyer,1,1
C3_30384,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Corporate Partnership,4,40,C3_Corporate_Buyer,1,1
C2_21340,Individual,Other,United States,Southeast,Personal Use,No,Direct,4,26,C2_First_Time_Buyer,0,0
C1_10374,Individual,Male,Singapore,Central Region,Investment,Yes,Agent,3,52,C1_Global_Investor,1,1
C3_30760,Corporate,Not Applicable,United Kingdom,South East,Personal Use,Yes,Agent,4,56,C3_Corporate_Buyer,1,1
C2_21381,Individual,Female,United States,Northeast,Personal Use,Yes,Social Media,4,29,C2_First_Time_Buyer,0,0
C4_40809,Corporate,Not Applicable,Monaco,Fontvieille,Investment,No,Agent,5,37,C4_Luxury_Investor,1,1
C1_10939,Corporate,Not Applicable,Australia,New South Wales,Investment,No,Direct,5,46,C1_Global_Investor,1,1
C4_40698,Individual,Female,United Kingdom,Scotland,Investment,No,Agent,5,57,C4_Luxury_Investor,1,1
C4_40665,Individual,Female,UAE,Ras Al Khaimah,Personal Use,No,Corporate Partnership,5,43,C4_Luxury_Investor,1,1
C3_30299,Corporate,Not Applicable,United States,Southwest,Personal Use,No,Agent,3,55,C3_Corporate_Buyer,1,0
C2_21147,Individual,Male,United States,Midwest,Personal Use,No,Friend Referral,1,30,C2_First_Time_Buyer,0,0
C4_40317,Individual,Female,Monaco,Les Moneghetti,Personal Use,No,Direct,5,41,C4_Luxury_Investor,1,1
NX_50140,Corporate,Not Applicable,Switzerland,Basel,Personal Use,No,Agent,2,33,Noise,0,0
C4_40716,Individual,Other,UAE,Dubai,Investment,No,Direct,5,57,C4_Luxury_Investor,1,1
C2_21068,Individual,Male,United States,West Coast,Personal Use,Yes,Agent,3,32,C2_First_Time_Buyer,0,0
C1_10529,Corporate,Not Applicable,Australia,Queensland,Investment,No,Direct,4,63,C1_Global_Investor,1,1
NX_50204,Individual,Female,United Kingdom,Scotland,Personal Use,Yes,Corporate Partnership,5,50,Noise,1,1
C1_10636,Individual,Male,United Kingdom,South East,Investment,No,Digital,5,55,C1_Global_Investor,1,1
C2_20269,Corporate,Other,United Kingdom,Scotland,Personal Use,Yes,Friend Referral,5,32,C2_First_Time_Buyer,0,0
C1_10185,Corporate,Not Applicable,United Kingdom,London,Investment,No,Agent,4,38,C1_Global_Investor,1,1
C4_40849,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Direct,5,39,C4_Luxury_Investor,1,1
C3_30679,Corporate,Not Applicable,Singapore,East Region,Personal Use,Yes,Agent,4,57,C3_Corporate_Buyer,1,1
C3_30954,Corporate,Not Applicable,UAE,Dubai,Investment,No,Direct,5,30,C3_Corporate_Buyer,1,1
C2_20797,Individual,Other,United States,Southeast,Personal Use,Yes,Agent,5,33,C2_First_Time_Buyer,0,0
C3_30479,Corporate,Not Applicable,UAE,Dubai,Investment,No,Agent,3,56,C3_Corporate_Buyer,1,1
C2_20441,Individual,Other,United States,Southwest,Personal Use,Yes,Agent,5,33,C2_First_Time_Buyer,0,0
C3_30927,Corporate,Not Applicable,United States,West Coast,Investment,Yes,Corporate Partnership,4,58,C3_Corporate_Buyer,1,1
NX_50474,Individual,Other,Australia,Western Australia,Investment,No,Social Media,2,33,Noise,0,0
C2_20535,Individual,Female,United States,Midwest,Investment,Yes,Digital,4,29,C2_First_Time_Buyer,0,0
C3_30943,Corporate,Not Applicable,Singapore,East Region,Personal Use,No,Direct,3,56,C3_Corporate_Buyer,1,1
C2_20273,Individual,Male,Australia,New South Wales,Personal Use,Yes,Digital,1,25,C2_First_Time_Buyer,0,0
C2_21467,Corporate,Male,Australia,New South Wales,Personal Use,Yes,Friend Referral,4,25,C2_First_Time_Buyer,0,0
C1_10607,Individual,Female,UAE,Sharjah,Investment,No,Agent,5,54,C1_Global_Investor,1,1
C4_40013,Individual,Female,UAE,Abu Dhabi,Investment,No,Corporate Partnership,4,54,C4_Luxury_Investor,1,1
C2_20712,Individual,Female,United States,West Coast,Personal Use,Yes,Agent,4,31,C2_First_Time_Buyer,0,0
C2_21199,Individual,Other,Australia,Western Australia,Personal Use,Yes,Friend Referral,3,31,C2_First_Time_Buyer,0,0
C1_10955,Individual,Male,Australia,Queensland,Investment,No,Agent,5,57,C1_Global_Investor,1,1
C3_30079,Corporate,Not Applicable,United Kingdom,North West,Investment,Yes,Agent,4,43,C3_Corporate_Buyer,1,1
C4_40397,Individual,Other,France,Normandy,Investment,No,Agent,5,67,C4_Luxury_Investor,1,1
NX_50025,Individual,Other,Saudi Arabia,Jeddah,Investment,No,Agent,5,58,Noise,1,1
C3_30880,Corporate,Not Applicable,United States,Southeast,Personal Use,No,Agent,5,42,C3_Corporate_Buyer,1,1
C4_40185,Individual,Male,France,Provence,Investment,No,Direct,3,57,C4_Luxury_Investor,1,1
C1_10403,Corporate,Not Applicable,Australia,New South Wales,Investment,Yes,Agent,5,58,C1_Global_Investor,1,1
C2_21071,Individual,Male,United States,Northeast,Personal Use,Yes,Digital,4,27,C2_First_Time_Buyer,0,0
NX_50355,Individual,Other,Canada,British Columbia,Personal Use,Yes,Agent,1,25,Noise,0,0
C2_20977,Individual,Male,United States,Northeast,Personal Use,Yes,Agent,3,28,C2_First_Time_Buyer,0,0
C1_10158,Individual,Male,Singapore,Central Region,Investment,No,Agent,5,60,C1_Global_Investor,1,1
C2_20748,Individual,Female,Australia,Victoria,Personal Use,Yes,Friend Referral,2,33,C2_First_Time_Buyer,0,0
C3_30409,Corporate,Not Applicable,Singapore,West Region,Investment,Yes,Corporate Partnership,4,54,C3_Corporate_Buyer,1,1
C4_40034,Individual,Other,United Kingdom,North West,Investment,No,Direct,5,69,C4_Luxury_Investor,1,1
C1_10902,Individual,Male,UAE,Sharjah,Investment,No,Direct,4,51,C1_Global_Investor,1,1
C1_10352,Corporate,Not Applicable,United Kingdom,South East,Personal Use,Yes,Direct,5,61,C1_Global_Investor,1,1
C2_20230,Individual,Other,United States,Southeast,Personal Use,Yes,Direct,2,29,C2_First_Time_Buyer,0,0
NX_50270,Individual,Male,Germany,Bavaria,Investment,Yes,Agent,5,54,Noise,1,1
C2_21140,Individual,Other,United States,Midwest,Personal Use,Yes,Digital,4,26,C2_First_Time_Buyer,0,0
C1_10444,Corporate,Not Applicable,Germany,North Rhine-Westphalia,Investment,No,Agent,5,46,C1_Global_Investor,1,1
NX_50548,Individual,Other,Japan,Tokyo,Personal Use,No,Corporate Partnership,2,39,Noise,0,0
C1_10754,Individual,Male,Japan,Nagoya,Investment,No,Direct,5,38,C1_Global_Investor,1,1
C2_20737,Individual,Other,United States,Southwest,Personal Use,Yes,Friend Referral,3,35,C2_First_Time_Buyer,0,0
C3_30471,Corporate,Not Applicable,Singapore,West Region,Investment,No,Direct,4,38,C3_Corporate_Buyer,1,1
NX_50579,Individual,Female,Singapore,North Region,Investment,No,Agent,2,66,Noise,1,1
C3_30420,Corporate,Not Applicable,Singapore,North Region,Personal Use,No,Agent,5,30,C3_Corporate_Buyer,1,1
C1_10311,Individual,Male,Germany,Hamburg,Investment,No,Digital,4,49,C1_Global_Investor,1,1
C1_10548,Individual,Male,Hong Kong,Kowloon,Investment,No,Digital,4,59,C1_Global_Investor,1,1
C4_40552,Individual,Female,Switzerland,Zug,Investment,No,Direct,5,52,C4_Luxury_Investor,1,1
NX_50361,Individual,Male,Hong Kong,Hong Kong Island,Investment,Yes,Direct,4,73,Noise,1,1
C2_20989,Individual,Female,Canada,Ontario,Personal Use,Yes,Direct,4,34,C2_First_Time_Buyer,0,0
C1_10306,Individual,Female,Singapore,Central Region,Investment,No,Direct,4,31,C1_Global_Investor,0,1
C2_21335,Individual,Other,United States,West Coast,Personal Use,Yes,Digital,3,29,C2_First_Time_Buyer,0,0
C1_10694,Individual,Other,Germany,Berlin,Investment,No,Agent,4,50,C1_Global_Investor,1,1
C2_21356,Individual,Male,United States,West Coast,Personal Use,Yes,Social Media,5,25,C2_First_Time_Buyer,0,0
C2_20927,Individual,Female,United States,Northeast,Personal Use,Yes,Digital,4,29,C2_First_Time_Buyer,0,0
C1_10684,Corporate,Not Applicable,Hong Kong,Hong Kong Island,Investment,No,Direct,5,31,C1_Global_Investor,1,1
C1_10749,Corporate,Not Applicable,Hong Kong,Hong Kong Island,Investment,No,Direct,5,37,C1_Global_Investor,1,1
C4_40508,Corporate,Not Applicable,Monaco,Fontvieille,Investment,No,Corporate Partnership,4,64,C4_Luxury_Investor,1,1
C2_20266,Individual,Male,United States,Southwest,Personal Use,No,Friend Referral,3,26,C2_First_Time_Buyer,0,0
C3_30785,Corporate,Not Applicable,UAE,Dubai,Personal Use,No,Corporate Partnership,3,43,C3_Corporate_Buyer,1,1
C4_40029,Corporate,Not Applicable,Switzerland,Zurich,Investment,No,Agent,3,54,C4_Luxury_Investor,1,0
NX_50023,Individual,Other,United States,Northeast,Personal Use,Yes,Direct,2,49,Noise,0,0
C4_40484,Individual,Female,United Kingdom,Midlands,Investment,No,Direct,4,38,C4_Luxury_Investor,1,1
C3_30583,Corporate,Not Applicable,United States,Northeast,Personal Use,Yes,Corporate Partnership,5,37,C3_Corporate_Buyer,1,1
C3_30561,Corporate,Not Applicable,UAE,Ras Al Khaimah,Personal Use,No,Agent,4,59,C3_Corporate_Buyer,1,1
C3_30525,Corporate,Not Applicable,Singapore,North Region,Investment,Yes,Corporate Partnership,5,30,C3_Corporate_Buyer,1,1
C1_10970,Corporate,Not Applicable,Germany,Hamburg,Investment,No,Agent,4,60,C1_Global_Investor,1,1
C1_10013,Individual,Male,Japan,Osaka,Investment,Yes,Agent,4,39,C1_Global_Investor,1,1
C1_10873,Individual,Male,Germany,Bavaria,Investment,No,Digital,4,35,C1_Global_Investor,0,1
C1_10808,Individual,Male,Australia,Victoria,Investment,Yes,Corporate Partnership,5,32,C1_Global_Investor,1,0
C3_30698,Corporate,Not Applicable,United Kingdom,South East,Investment,No,Corporate Partnership,3,41,C3_Corporate_Buyer,1,1
C1_10514,Individual,Female,UAE,Abu Dhabi,Investment,No,Corporate Partnership,5,41,C1_Global_Investor,1,1
NX_50072,Individual,Female,Hong Kong,Kowloon,Investment,No,Digital,4,31,Noise,0,1
C1_10409,Individual,Female,Japan,Tokyo,Investment,No,Corporate Partnership,4,41,C1_Global_Investor,1,1
C3_30908,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Agent,3,44,C3_Corporate_Buyer,1,1
C4_40842,Individual,Female,Switzerland,Basel,Investment,No,Agent,5,62,C4_Luxury_Investor,1,1
C1_10207,Corporate,Not Applicable,Germany,Berlin,Investment,No,Agent,5,60,C1_Global_Investor,1,1
C4_40191,Corporate,Not Applicable,France,French Riviera,Investment,No,Agent,5,49,C4_Luxury_Investor,1,1
C1_10458,Individual,Female,UAE,Dubai,Investment,No,Agent,5,56,C1_Global_Investor,1,1
C3_30971,Corporate,Not Applicable,United States,Midwest,Personal Use,No,Agent,3,36,C3_Corporate_Buyer,0,0
C2_21430,Individual,Male,United States,Northeast,Personal Use,Yes,Friend Referral,3,30,C2_First_Time_Buyer,0,0
C4_40157,Individual,Male,Monaco,Monte Carlo,Investment,No,Direct,5,45,C4_Luxury_Investor,1,1
C1_10110,Individual,Other,Germany,Bavaria,Investment,No,Corporate Partnership,5,56,C1_Global_Investor,1,1
NX_50189,Individual,Female,Canada,Alberta,Investment,No,Friend Referral,4,30,Noise,0,0
C4_40544,Individual,Male,UAE,Abu Dhabi,Investment,No,Direct,3,37,C4_Luxury_Investor,0,1
C2_20883,Individual,Other,United States,Southeast,Personal Use,Yes,Agent,4,30,C2_First_Time_Buyer,0,0
C2_20713,Individual,Female,United States,Midwest,Personal Use,Yes,Agent,3,31,C2_First_Time_Buyer,0,0
C4_40458,Individual,Female,Monaco,Northeast,Investment,No,Agent,5,42,C4_Luxury_Investor,1,1
C3_30899,Corporate,Not Applicable,Singapore,West Region,Personal Use,Yes,Direct,4,42,C3_Corporate_Buyer,1,1
C1_10552,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Agent,4,38,C1_Global_Investor,1,1
C2_20439,Individual,Other,Canada,Alberta,Investment,Yes,Digital,5,34,C2_First_Time_Buyer,0,0
C2_21270,Individual,Other,United States,West Coast,Personal Use,No,Agent,3,22,C2_First_Time_Buyer,0,0
C3_30644,Corporate,Not Applicable,United States,Midwest,Personal Use,No,Agent,5,43,C3_Corporate_Buyer,1,1
C3_30321,Corporate,Not Applicable,United States,Midwest,Personal Use,No,Direct,4,56,C3_Corporate_Buyer,1,1
NX_50381,Individual,Female,United States,Northeast,Personal Use,Yes,Agent,5,61,Noise,1,1
C2_20925,Individual,Male,United Kingdom,South East,Personal Use,Yes,Friend Referral,5,29,C2_First_Time_Buyer,0,0
C1_10634,Individual,Other,Singapore,West Region,Investment,Yes,Agent,5,36,C1_Global_Investor,1,1
NX_50405,Individual,Female,United Kingdom,South East,Investment,No,Friend Referral,5,23,Noise,0,0
C1_10316,Individual,Other,Singapore,East Region,Investment,No,Direct,5,57,C1_Global_Investor,1,1
C4_40717,Individual,Other,UAE,Sharjah,Investment,No,Friend Referral,5,48,C4_Luxury_Investor,1,1
NX_50299,Corporate,Not Applicable,Canada,Ontario,Investment,Yes,Direct,5,66,Noise,1,1
C2_20328,Individual,Male,United Kingdom,South East,Personal Use,Yes,Friend Referral,3,31,C2_First_Time_Buyer,0,0
C1_10427,Corporate,Not Applicable,Australia,New South Wales,Investment,No,Digital,5,47,C1_Global_Investor,1,1
C4_40874,Corporate,Not Applicable,Monaco,Northeast,Investment,No,Agent,5,61,C4_Luxury_Investor,1,1
C1_10105,Individual,Other,Japan,Nagoya,Investment,No,Digital,4,51,C1_Global_Investor,1,1
C3_30541,Corporate,Not Applicable,UAE,Abu Dhabi,Investment,No,Corporate Partnership,4,47,C3_Corporate_Buyer,1,1
C1_10142,Individual,Other,Hong Kong,Kowloon,Investment,No,Digital,3,61,C1_Global_Investor,1,1
C2_21169,Individual,Other,United States,Southwest,Personal Use,Yes,Friend Referral,4,26,C2_First_Time_Buyer,0,0
C3_30958,Corporate,Not Applicable,UAE,Dubai,Investment,Yes,Corporate Partnership,3,37,C3_Corporate_Buyer,1,1
C1_10089,Individual,Male,Australia,New South Wales,Investment,No,Corporate Partnership,5,37,C1_Global_Investor,1,0
C3_30418,Corporate,Not Applicable,United States,Southwest,Personal Use,Yes,Corporate Partnership,3,56,C3_Corporate_Buyer,1,0
C3_30737,Corporate,Not Applicable,Singapore,North Region,Investment,No,Corporate Partnership,5,59,C3_Corporate_Buyer,1,1
C2_21241,Individual,Other,Australia,Queensland,Personal Use,Yes,Agent,5,25,C2_First_Time_Buyer,0,0
C3_30674,Corporate,Not Applicable,United States,Midwest,Investment,Yes,Corporate Partnership,4,39,C3_Corporate_Buyer,1,1
C3_30912,Corporate,Not Applicable,Singapore,Central Region,Personal Use,No,Corporate Partnership,3,57,C3_Corporate_Buyer,1,1
C2_21163,Individual,Male,United Kingdom,Midlands,Personal Use,Yes,Agent,3,29,C2_First_Time_Buyer,0,0
C3_30136,Corporate,Not Applicable,United States,Northeast,Investment,No,Corporate Partnership,2,54,C3_Corporate_Buyer,1,0
C2_20949,Individual,Female,United States,Northeast,Personal Use,Yes,Digital,5,35,C2_First_Time_Buyer,0,0
C2_20768,Individual,Male,United States,West Coast,Personal Use,Yes,Friend Referral,4,29,C2_First_Time_Buyer,0,0
C4_40790,Corporate,Not Applicable,United States,Southeast,Investment,No,Direct,5,59,C4_Luxury_Investor,1,1
C2_21272,Individual,Male,Canada,Quebec,Personal Use,No,Social Media,4,24,C2_First_Time_Buyer,0,0
C1_10001,Corporate,Not Applicable,Germany,North Rhine-Westphalia,Investment,No,Corporate Partnership,5,35,C1_Global_Investor,1,1
C3_30782,Corporate,Not Applicable,Singapore,Northeast,Investment,No,Agent,5,44,C3_Corporate_Buyer,1,1
NX_50557,Individual,Other,Switzerland,Zurich,Personal Use,Yes,Corporate Partnership,2,72,Noise,1,0
C2_20951,Individual,Male,Canada,Alberta,Personal Use,Yes,Agent,2,33,C2_First_Time_Buyer,0,0
C1_10935,Individual,Other,UAE,Dubai,Investment,Yes,Corporate Partnership,5,64,C1_Global_Investor,1,1
C4_40796,Individual,Male,United Kingdom,South East,Investment,No,Agent,5,46,C4_Luxury_Investor,1,1
C3_30220,Corporate,Not Applicable,Germany,Hamburg,Investment,No,Digital,4,50,C3_Corporate_Buyer,1,1
NX_50047,Individual,Female,Germany,Northeast,Personal Use,No,Agent,2,72,Noise,1,0
C2_20109,Individual,Female,United Kingdom,London,Personal Use,No,Digital,4,22,C2_First_Time_Buyer,0,0
C4_40460,Individual,Male,UAE,Abu Dhabi,Investment,No,Agent,5,67,C4_Luxury_Investor,1,1
C1_10591,Corporate,Not Applicable,Singapore,West Region,Investment,No,Direct,5,61,C1_Global_Investor,1,1
C2_20695,Individual,Other,Canada,British Columbia,Personal Use,Yes,Agent,4,22,C2_First_Time_Buyer,0,0
C3_30950,Corporate,Not Applicable,United Kingdom,North West,Personal Use,No,Agent,3,55,C3_Corporate_Buyer,1,1
C3_30436,Corporate,Not Applicable,United States,West Coast,Investment,Yes,Corporate Partnership,5,45,C3_Corporate_Buyer,1,1
C4_40704,Individual,Male,United States,Southeast,Investment,No,Direct,5,67,C4_Luxury_Investor,1,1
C3_30911,Corporate,Not Applicable,Singapore,North Region,Investment,No,Corporate Partnership,4,41,C3_Corporate_Buyer,1,1
C2_20576,Individual,Other,United States,Northeast,Personal Use,Yes,Friend Referral,5,32,C2_First_Time_Buyer,0,0
C4_40454,Corporate,Not Applicable,Switzerland,Basel,Investment,No,Direct,5,66,C4_Luxury_Investor,1,1
C1_10213,Individual,Male,United Kingdom,North West,Investment,No,Direct,5,48,C1_Global_Investor,1,1
C1_10778,Corporate,Not Applicable,Canada,Alberta,Investment,Yes,Digital,5,64,C1_Global_Investor,1,1
C2_20415,Individual,Other,United States,Southwest,Personal Use,Yes,Direct,4,23,C2_First_Time_Buyer,0,0
C4_40259,Individual,Male,United Kingdom,London,Investment,No,Direct,5,69,C4_Luxury_Investor,1,1
C2_21043,Individual,Other,United States,Northeast,Personal Use,Yes,Social Media,4,28,C2_First_Time_Buyer,0,0
C3_30348,Corporate,Not Applicable,United Kingdom,Scotland,Investment,No,Digital,4,54,C3_Corporate_Buyer,1,1
NX_50137,Individual,Female,Saudi Arabia,Jeddah,Investment,Yes,Agent,3,67,Noise,1,0
C4_40005,Individual,Male,UAE,Ras Al Khaimah,Investment,No,Agent,5,40,C4_Luxury_Investor,1,1
C4_40313,Individual,Female,Monaco,La Condamine,Investment,No,Agent,4,63,C4_Luxury_Investor,1,1
C2_20567,Individual,Male,United States,Midwest,Personal Use,Yes,Agent,4,27,C2_First_Time_Buyer,0,0
